SchemaName,TableName,OrdinalPosition,ColumnName,VietnameseColumnName,DataType,FullDataType,MaxLength,Precision,Scale,IsNullable,DefaultValue,IsIdentity,IdentitySeed,IdentityIncrement,IsComputed,ComputedDefinition,IsPrimaryKey,PrimaryKeyOrder,IsForeignKey,ForeignKeyName,ReferencedSchema,ReferencedTable,ReferencedColumn,IsUnique,CheckConstraint,BusinessDescription,SourceOfTruth,Notes
dbo,ServiceOrder,1,OrderID,Mã đơn dịch vụ,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,2,CustomerID,mã Customer,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_ServiceOrder_Customer,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,3,CoSoID,Mã cơ sở,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_ServiceOrder_CoSo,dbo,CoSo,CoSoID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,4,ServiceID,Mã dịch vụ,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_ServiceOrder_Service,dbo,SportService,ServiceID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,5,BookingID,mã Booking,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_ServiceOrder_Booking,dbo,LichDatSan,DatSanID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,6,Status,Status,NVARCHAR,NVARCHAR(30),30,,,NO,(N'PENDING_CONFIRMATION'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,7,RequestedAt,RequestedAt,DATETIME2,DATETIME2,,,,NO,(sysutcdatetime()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,8,AppointmentDate,AppointmentDate,DATE,DATE,,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,9,DropOffTime,DropOffTime,NVARCHAR,NVARCHAR(20),20,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,10,ExpectedPickupTime,ExpectedPickupTime,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,11,ActualReceivedTime,ActualReceivedTime,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,12,CompletedTime,CompletedTime,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,13,DeliveredTime,DeliveredTime,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,14,CancelledTime,CancelledTime,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,15,CustomerNote,CustomerNote,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,16,ManagerNote,mã nagerNote,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,17,EstimatedPrice,EstimatedPrice,DECIMAL,"DECIMAL(12,2)",,12,2,NO,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,18,ConfirmedPrice,ConfirmedPrice,DECIMAL,"DECIMAL(12,2)",,12,2,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,19,CancellationReason,CancellationReason,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,20,CreatedAt,Thời điểm tạo,DATETIME2,DATETIME2,,,,NO,(sysutcdatetime()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrder,21,UpdatedAt,Thời điểm cập nhật,DATETIME2,DATETIME2,,,,NO,(sysutcdatetime()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrderStatusHistory,1,HistoryID,mã History,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrderStatusHistory,2,OrderID,Mã đơn dịch vụ,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_SOSH_Order,dbo,ServiceOrder,OrderID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrderStatusHistory,3,FromStatus,FromStatus,NVARCHAR,NVARCHAR(30),30,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrderStatusHistory,4,ToStatus,ToStatus,NVARCHAR,NVARCHAR(30),30,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrderStatusHistory,5,ChangedBy,ChangedBy,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_SOSH_ChangedBy,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrderStatusHistory,6,ChangedAt,ChangedAt,DATETIME2,DATETIME2,,,,NO,(sysutcdatetime()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ServiceOrderStatusHistory,7,Note,Note,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SoftHold,1,SoftHoldID,mã SoftHold,INT,INT,,10,0,NO,,NO,,,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SoftHold,2,AccountID,Mã tài khoản,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_SoftHold_Account,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SoftHold,3,SanID,Mã sân,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_SoftHold_San,dbo,San,SanID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SoftHold,4,NgayDat,ngày Dat,DATE,DATE,,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SoftHold,5,GioBatDau,Giờ bắt đầu,TIME,TIME,,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SoftHold,6,GioKetThuc,Giờ kết thúc,TIME,TIME,,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SoftHold,7,CreatedTime,Thời điểm tạo,DATETIME,DATETIME,,,,NO,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,1,ServiceID,Mã dịch vụ,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,2,CoSoID,Mã cơ sở,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_SportService_CoSo,dbo,CoSo,CoSoID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,3,ServiceType,ServiceType,NVARCHAR,NVARCHAR(30),30,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,4,ServiceName,ServiceName,NVARCHAR,NVARCHAR(150),150,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,5,SportType,SportType,NVARCHAR,NVARCHAR(50),50,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,6,Description,Description,NVARCHAR,NVARCHAR(1000),1000,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,7,BasePrice,BasePrice,DECIMAL,"DECIMAL(12,2)",,12,2,NO,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,8,Unit,Unit,NVARCHAR,NVARCHAR(30),30,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,9,EstimatedMinutes,EstimatedMinutes,INT,INT,,10,0,NO,((60)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,10,MaxRequestsPerDay,mã xRequestsPerDay,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,11,ReceiveTimeStart,ReceiveTimeStart,TIME,TIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,12,ReceiveTimeEnd,ReceiveTimeEnd,TIME,TIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,13,ImageUrl,ImageUrl,NVARCHAR,NVARCHAR(300),300,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,14,IsAcceptingRequests,cờ AcceptingRequests,BIT,BIT,,,,NO,((1)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,15,Policy,Policy,NVARCHAR,NVARCHAR(1000),1000,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,16,CustomerNote,CustomerNote,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,17,IsDeleted,Đã xóa mềm,BIT,BIT,,,,NO,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,18,CreatedAt,Thời điểm tạo,DATETIME2,DATETIME2,,,,NO,(sysutcdatetime()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SportService,19,UpdatedAt,Thời điểm cập nhật,DATETIME2,DATETIME2,,,,NO,(sysutcdatetime()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,SuCo,1,SuCoID,Mã sự cố,INT,INT,,10,0,YES,,NO,,,NO,,YES,1,NO,,,,,YES,,,MIGRATION_SQL,Từ sql/migration_guard_module.sql
dbo,SuCo,2,CoSoID,Mã cơ sở,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,fk_suco_coso,dbo,CoSo,CoSoID,NO,,,MIGRATION_SQL,Từ sql/migration_guard_module.sql
dbo,SuCo,3,SanID,Mã sân,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_guard_module.sql
dbo,SuCo,4,BaoVeID,Mã bảo vệ,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,fk_suco_baove,dbo,Accounts,AccountID,NO,,,MIGRATION_SQL,Từ sql/migration_guard_module.sql
dbo,SuCo,5,LoaiSuCo,Loại sự cố,ENUM,ENUM,"'VI_PHAM_NOI_QUY','HU_HONG_THIET_BI','SU_CO_AN_NINH','KHAC'",,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_guard_module.sql
dbo,SuCo,6,MucDo,Mức độ,ENUM,ENUM,"'THAP','TRUNG_BINH','CAO'",,,NO,'THAP',NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_guard_module.sql
dbo,SuCo,7,MoTa,Mô tả,TEXT,TEXT,,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_guard_module.sql
dbo,SuCo,8,AnhUrl,Ảnh minh chứng,VARCHAR,VARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_guard_module.sql
dbo,SuCo,9,TrangThai,Trạng thái,ENUM,ENUM,"'CHO_XU_LY','DANG_XU_LY','DA_XONG'",,,NO,'CHO_XU_LY',NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_guard_module.sql
dbo,SuCo,10,GhiChuXuLy,Ghi chú xử lý,TEXT,TEXT,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_guard_module.sql
dbo,SuCo,11,ThoiGianTao,Thời gian tạo,DATETIME,DATETIME,,,,NO,CURRENT_TIMESTAMP,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_guard_module.sql
dbo,SuCo,12,ThoiGianXuLy,Thời gian xử lý,DATETIME,DATETIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_guard_module.sql
dbo,SuCo,13,XuLyBoi,Người xử lý,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_guard_module.sql
dbo,sysdiagrams,1,name,name,NVARCHAR,NVARCHAR(128),128,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,sysdiagrams,2,principal_id,principal_id,INT,INT,,10,0,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,sysdiagrams,3,diagram_id,diagram_id,INT,INT,,10,0,NO,,NO,,,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,sysdiagrams,4,version,version,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,sysdiagrams,5,definition,definition,VARBINARY,VARBINARY(MAX),MAX,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,TeamInvitations,1,InvitationID,mã Invitation,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamInvitations,2,TeamID,mã Team,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_TeamInvitations_Team,dbo,Teams,TeamID,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamInvitations,3,InvitedAccountID,mã InvitedAccount,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_TeamInvitations_Invited,dbo,Accounts,AccountID,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamInvitations,4,InvitedByAccountID,mã InvitedByAccount,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_TeamInvitations_InvitedBy,dbo,Accounts,AccountID,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamInvitations,5,ProposedRole,ProposedRole,VARCHAR,VARCHAR(30),30,,,NO,('MEMBER'),NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamInvitations,6,Status,Status,VARCHAR,VARCHAR(30),30,,,NO,('PENDING'),NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamInvitations,7,Message,Message,NVARCHAR,NVARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamInvitations,8,CreatedAt,Thời điểm tạo,DATETIME2,DATETIME2,,,,NO,(SYSUTCDATETIME(),NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamInvitations,9,ExpiresAt,Thời điểm hết hạn,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamInvitations,10,RespondedAt,RespondedAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamJoinRequests,1,JoinRequestID,mã JoinRequest,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamJoinRequests,2,TeamID,mã Team,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_TeamJoinRequests_Team,dbo,Teams,TeamID,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamJoinRequests,3,RequesterAccountID,mã RequesterAccount,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_TeamJoinRequests_Requester,dbo,Accounts,AccountID,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamJoinRequests,4,Message,Message,NVARCHAR,NVARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamJoinRequests,5,Status,Status,VARCHAR,VARCHAR(30),30,,,NO,('PENDING'),NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamJoinRequests,6,CreatedAt,Thời điểm tạo,DATETIME2,DATETIME2,,,,NO,(SYSUTCDATETIME(),NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamJoinRequests,7,ReviewedAt,ReviewedAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamJoinRequests,8,ReviewedByAccountID,mã ReviewedByAccount,INT,INT,,10,0,YES,,NO,,,NO,,NO,,YES,FK_TeamJoinRequests_Reviewer,dbo,Accounts,AccountID,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamMembers,1,TeamMemberID,mã TeamMember,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamMembers,2,TeamID,mã Team,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_TeamMembers_Team,dbo,Teams,TeamID,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamMembers,3,AccountID,Mã tài khoản,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_TeamMembers_Account,dbo,Accounts,AccountID,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamMembers,4,MemberRole,MemberRole,VARCHAR,VARCHAR(30),30,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamMembers,5,MemberStatus,MemberStatus,VARCHAR,VARCHAR(30),30,,,NO,('ACTIVE'),NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamMembers,6,JoinedAt,JoinedAt,DATETIME2,DATETIME2,,,,NO,(SYSUTCDATETIME(),NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamMembers,7,LeftAt,LeftAt,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TeamMembers,8,AddedBy,AddedBy,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,1,TeamID,mã Team,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,2,TeamName,TeamName,NVARCHAR,NVARCHAR(50),50,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,3,Description,Description,NVARCHAR,NVARCHAR(225),225,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,4,SportID,mã Sport,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_Teams_Sport,dbo,MonTheThao,MonTheThaoID,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,5,CaptainAccountID,mã CaptainAccount,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_Teams_Captain,dbo,Accounts,AccountID,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,6,LocationText,LocationText,NVARCHAR,NVARCHAR(255),255,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,7,AvatarPath,AvatarPath,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,8,CoverImagePath,CoverImagePath,NVARCHAR,NVARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,9,MaxMembers,mã xMembers,INT,INT,,10,0,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,10,Status,Status,VARCHAR,VARCHAR(30),30,,,NO,('ACTIVE'),NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,11,CreatedAt,Thời điểm tạo,DATETIME2,DATETIME2,,,,NO,(SYSUTCDATETIME(),NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,12,UpdatedAt,Thời điểm cập nhật,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,13,IsDeleted,Đã xóa mềm,BIT,BIT,,,,NO,(0),NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,14,DeletedAt,Thời điểm xóa,DATETIME2,DATETIME2,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,Teams,15,DeletedBy,Người xóa,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,MIGRATION_SQL,Từ sql/migration_team_management.sql
dbo,TheGiuXe,1,TheID,Mã thẻ xe,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,TheGiuXe,2,CoSoID,Mã cơ sở,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_TheGiuXe_CoSo,dbo,CoSo,CoSoID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,TheGiuXe,3,MaSoThe,mã SoThe,VARCHAR,VARCHAR(20),20,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,TheGiuXe,4,LoaiXe,loại Xe,NVARCHAR,NVARCHAR(20),20,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,TheGiuXe,5,TrangThai,Trạng thái,NVARCHAR,NVARCHAR(20),20,,,YES,(N'Trống'),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,TheGiuXe,6,SucChua,SucChua,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,TheGiuXe,7,GiaVeTheoLuot,GiaVeTheoLuot,DECIMAL,"DECIMAL(18,2)",,18,2,YES,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ThongBao,1,ThongBaoID,mã ThongBao,INT,INT,,10,0,NO,,YES,1,1,NO,,YES,1,NO,,,,,YES,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ThongBao,2,AccountID,Mã tài khoản,INT,INT,,10,0,NO,,NO,,,NO,,NO,,YES,FK_TB_Account,dbo,Accounts,AccountID,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ThongBao,3,TieuDe,Tiêu đề,NVARCHAR,NVARCHAR(200),200,,,NO,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ThongBao,4,NoiDung,Nội dung,NVARCHAR,NVARCHAR(MAX),MAX,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ThongBao,5,LoaiThongBao,Loại thông báo,NVARCHAR,NVARCHAR(50),50,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ThongBao,6,DaDoc,Đã đọc,BIT,BIT,,,,YES,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ThongBao,7,ThoiGianGui,Thời gian gửi,DATETIME,DATETIME,,,,YES,(getdate()),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ThongBao,8,MaBanGhi,Mã bản ghi liên quan,INT,INT,,10,0,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ThongBao,9,DuongDan,DuongDan,VARCHAR,VARCHAR(500),500,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ThongBao,10,IsDeleted,Đã xóa mềm,BIT,BIT,,,,NO,((0)),NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
dbo,ThongBao,11,DeletedAt,Thời điểm xóa,DATETIME,DATETIME,,,,YES,,NO,,,NO,,NO,,NO,,,,,NO,,,LIVE_DB_SNAPSHOT_2026-08-02,
